user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,churn_num,flag_low_usage,flag_inactive,flag_high_support,flag_payment_issues,risk_score,risk_segment
2074,2024-08-16,Basic,199,4.8,1,0,31,46,Yes,1,False,True,False,False,1,Low
2075,2024-12-09,Premium,699,7.2,0,5,36,36,Yes,1,False,True,False,True,2,Medium
2076,2024-04-21,Basic,199,2.1,6,0,14,2,Yes,1,True,False,True,False,5,High
2077,2023-10-15,Standard,399,24.3,0,5,12,4,No,0,False,False,False,True,1,Low
2078,2023-07-12,Premium,699,18.1,3,2,19,1,No,0,False,False,False,True,1,Low
2079,2024-07-26,Basic,199,20.4,0,4,29,53,No,0,False,True,False,True,2,Medium
2080,2024-01-12,Premium,699,19.9,0,2,32,23,Yes,1,False,True,False,True,2,Medium
2081,2024-07-18,Standard,399,13.8,5,5,31,57,Yes,1,False,True,True,True,4,High
2082,2024-01-17,Premium,699,8.4,5,3,10,11,No,0,False,False,True,True,3,Medium
2083,2024-11-22,Standard,399,19.3,2,5,23,48,No,0,False,True,False,True,2,Medium
2084,2023-05-21,Premium,699,9.3,6,0,27,38,Yes,1,False,True,True,False,3,Medium
2085,2023-02-13,Standard,399,16.3,7,4,23,55,Yes,1,False,True,True,True,4,High
2086,2023-06-13,Standard,399,23.0,2,4,33,21,Yes,1,False,True,False,True,2,Medium
2087,2024-03-05,Premium,699,24.4,3,5,9,25,Yes,1,False,True,False,True,2,Medium
2088,2024-07-17,Basic,199,13.8,8,0,33,36,Yes,1,False,True,True,False,3,Medium
2089,2024-01-18,Premium,699,18.6,5,3,11,7,Yes,1,False,False,True,True,3,Medium
2090,2024-02-22,Premium,699,13.3,6,1,26,36,Yes,1,False,True,True,True,4,High
2091,2023-07-12,Premium,699,6.0,7,1,7,53,No,0,False,True,True,True,4,High
2092,2023-03-15,Premium,699,22.4,8,0,1,31,Yes,1,False,True,True,False,3,Medium
2093,2024-10-15,Premium,699,6.4,6,2,20,52,Yes,1,False,True,True,True,4,High
2094,2024-11-27,Basic,199,1.1,0,2,13,7,Yes,1,True,False,False,True,4,High
2095,2024-02-17,Basic,199,6.7,1,3,5,60,Yes,1,False,True,False,True,2,Medium
2096,2024-08-26,Basic,199,8.9,5,1,20,19,No,0,False,True,True,True,4,High
2097,2023-09-19,Standard,399,17.1,0,3,3,20,No,0,False,True,False,True,2,Medium
2098,2024-12-06,Premium,699,21.6,6,4,31,49,Yes,1,False,True,True,True,4,High
2099,2024-05-14,Premium,699,23.8,7,0,23,24,Yes,1,False,True,True,False,3,Medium
2100,2024-10-08,Basic,199,6.7,1,0,31,15,No,0,False,True,False,False,1,Low
2101,2023-02-05,Basic,199,9.8,5,1,30,38,No,0,False,True,True,True,4,High
2102,2023-01-11,Standard,399,14.0,7,1,20,39,Yes,1,False,True,True,True,4,High
2103,2023-07-05,Premium,699,15.0,0,4,9,28,Yes,1,False,True,False,True,2,Medium
2104,2023-09-17,Standard,399,17.6,6,4,18,41,Yes,1,False,True,True,True,4,High
2105,2023-06-16,Premium,699,17.6,7,1,8,57,Yes,1,False,True,True,True,4,High
2106,2023-03-20,Basic,199,15.2,6,0,19,43,Yes,1,False,True,True,False,3,Medium
2107,2024-10-31,Basic,199,12.4,0,3,31,49,No,0,False,True,False,True,2,Medium
2108,2024-08-20,Basic,199,1.6,2,1,25,21,No,0,True,True,False,True,5,High
2109,2024-09-11,Standard,399,18.0,1,0,15,10,No,0,False,False,False,False,0,Low
2110,2024-06-21,Premium,699,11.2,5,5,2,27,Yes,1,False,True,True,True,4,High
2111,2024-03-22,Premium,699,16.1,1,3,24,30,Yes,1,False,True,False,True,2,Medium
2112,2024-01-02,Premium,699,2.1,1,2,28,56,No,0,True,True,False,True,5,High
2113,2023-03-30,Standard,399,12.9,3,1,26,7,Yes,1,False,False,False,True,1,Low
2114,2023-09-27,Premium,699,16.8,7,5,12,34,Yes,1,False,True,True,True,4,High
2115,2023-02-10,Standard,399,24.3,2,4,5,26,Yes,1,False,True,False,True,2,Medium
2116,2024-01-16,Basic,199,4.1,2,5,13,44,Yes,1,False,True,False,True,2,Medium
2117,2024-06-27,Basic,199,19.8,1,4,33,42,Yes,1,False,True,False,True,2,Medium
2118,2024-05-06,Basic,199,22.1,2,2,20,58,Yes,1,False,True,False,True,2,Medium
2119,2024-02-02,Basic,199,16.8,7,3,13,13,Yes,1,False,False,True,True,3,Medium
2120,2024-06-06,Premium,699,21.5,1,1,35,42,Yes,1,False,True,False,True,2,Medium
2121,2024-02-28,Basic,199,12.2,1,4,5,10,Yes,1,False,False,False,True,1,Low
2122,2023-02-13,Premium,699,23.5,4,3,24,3,No,0,False,False,False,True,1,Low
2123,2023-08-19,Standard,399,1.2,5,3,26,28,Yes,1,True,True,True,True,7,Critical
2124,2024-10-12,Premium,699,12.2,8,3,9,41,No,0,False,True,True,True,4,High
2125,2024-09-06,Basic,199,15.2,4,3,16,49,Yes,1,False,True,False,True,2,Medium
2126,2024-10-18,Basic,199,2.1,1,5,27,57,Yes,1,True,True,False,True,5,High
2127,2023-12-16,Basic,199,7.3,4,3,24,41,No,0,False,True,False,True,2,Medium
2128,2024-12-05,Standard,399,15.3,4,3,35,32,Yes,1,False,True,False,True,2,Medium
2129,2024-05-16,Premium,699,23.1,2,3,36,21,Yes,1,False,True,False,True,2,Medium
2130,2023-10-05,Standard,399,13.2,1,2,35,40,Yes,1,False,True,False,True,2,Medium
2131,2023-11-10,Standard,399,6.1,5,1,33,36,Yes,1,False,True,True,True,4,High
2132,2024-11-16,Basic,199,13.2,6,2,22,16,No,0,False,True,True,True,4,High
2133,2024-12-03,Premium,699,19.3,2,5,13,18,Yes,1,False,True,False,True,2,Medium
2134,2023-05-01,Standard,399,14.0,3,3,35,37,Yes,1,False,True,False,True,2,Medium
2135,2023-12-12,Premium,699,16.1,3,4,19,50,No,0,False,True,False,True,2,Medium
2136,2024-08-04,Basic,199,9.7,6,3,32,45,Yes,1,False,True,True,True,4,High
2137,2024-01-21,Standard,399,8.9,4,4,35,4,Yes,1,False,False,False,True,1,Low
2138,2024-07-17,Premium,699,0.6,3,2,26,59,Yes,1,True,True,False,True,5,High
2139,2024-03-13,Premium,699,13.0,6,1,18,17,Yes,1,False,True,True,True,4,High
2140,2023-05-24,Premium,699,15.1,7,3,32,24,Yes,1,False,True,True,True,4,High
2141,2023-04-21,Basic,199,9.4,0,0,8,54,Yes,1,False,True,False,False,1,Low
2142,2023-02-10,Premium,699,7.1,1,5,35,43,Yes,1,False,True,False,True,2,Medium
2143,2024-03-16,Premium,699,0.7,5,4,4,46,Yes,1,True,True,True,True,7,Critical
2144,2023-06-05,Basic,199,5.9,4,4,15,22,No,0,False,True,False,True,2,Medium
2145,2024-01-28,Basic,199,14.8,3,1,36,51,No,0,False,True,False,True,2,Medium
2146,2023-10-04,Basic,199,15.6,2,0,35,36,No,0,False,True,False,False,1,Low
2147,2023-06-19,Standard,399,2.8,6,1,8,15,Yes,1,True,True,True,True,7,Critical
2148,2024-08-16,Basic,199,7.3,0,1,15,42,Yes,1,False,True,False,True,2,Medium
2149,2024-12-30,Premium,699,11.4,3,0,25,54,Yes,1,False,True,False,False,1,Low
2150,2024-07-08,Standard,399,4.2,6,4,29,48,Yes,1,False,True,True,True,4,High
2151,2023-12-17,Standard,399,22.1,7,3,14,50,No,0,False,True,True,True,4,High
2152,2023-05-28,Standard,399,12.7,6,3,2,38,Yes,1,False,True,True,True,4,High
2153,2023-08-12,Premium,699,15.2,6,1,5,50,Yes,1,False,True,True,True,4,High
2154,2024-01-24,Standard,399,10.4,3,5,23,18,No,0,False,True,False,True,2,Medium
2155,2024-12-31,Premium,699,24.0,3,5,31,44,Yes,1,False,True,False,True,2,Medium
2156,2024-04-01,Basic,199,14.5,5,3,25,1,Yes,1,False,False,True,True,3,Medium
2157,2023-09-24,Standard,399,11.2,5,1,6,17,No,0,False,True,True,True,4,High
2158,2023-02-07,Standard,399,4.6,8,4,11,33,Yes,1,False,True,True,True,4,High
2159,2023-04-05,Standard,399,1.7,3,0,24,45,No,0,True,True,False,False,4,High
2160,2023-06-02,Premium,699,1.7,1,4,36,59,Yes,1,True,True,False,True,5,High
2161,2023-06-20,Standard,399,21.5,4,1,10,14,No,0,False,False,False,True,1,Low
2162,2023-06-30,Premium,699,6.2,1,4,5,3,No,0,False,False,False,True,1,Low
2163,2023-07-20,Standard,399,12.0,6,1,36,15,Yes,1,False,True,True,True,4,High
2164,2024-06-30,Premium,699,2.2,1,2,5,52,Yes,1,True,True,False,True,5,High
2165,2023-07-11,Basic,199,14.1,5,5,30,11,Yes,1,False,False,True,True,3,Medium
2166,2024-05-27,Basic,199,8.5,2,2,1,32,No,0,False,True,False,True,2,Medium
2167,2023-05-16,Premium,699,10.1,2,0,4,30,Yes,1,False,True,False,False,1,Low
2168,2024-12-28,Basic,199,14.6,4,3,24,15,Yes,1,False,True,False,True,2,Medium
2169,2023-10-22,Basic,199,4.5,0,0,16,24,Yes,1,False,True,False,False,1,Low
2170,2024-06-21,Standard,399,20.1,6,4,34,34,Yes,1,False,True,True,True,4,High
2171,2023-06-20,Standard,399,9.2,6,2,34,33,No,0,False,True,True,True,4,High
2172,2024-01-12,Premium,699,3.6,0,1,32,4,No,0,False,False,False,True,1,Low
2173,2023-01-25,Standard,399,15.3,6,3,8,24,Yes,1,False,True,True,True,4,High
2174,2023-05-31,Standard,399,5.4,0,1,32,27,No,0,False,True,False,True,2,Medium
2175,2023-08-21,Standard,399,16.4,4,3,9,15,Yes,1,False,True,False,True,2,Medium
2176,2023-07-29,Standard,399,12.4,7,5,17,29,Yes,1,False,True,True,True,4,High
2177,2024-10-17,Standard,399,10.7,0,1,9,60,Yes,1,False,True,False,True,2,Medium
2178,2024-10-31,Basic,199,9.7,5,3,19,58,Yes,1,False,True,True,True,4,High
2179,2024-05-05,Standard,399,15.2,5,4,5,35,Yes,1,False,True,True,True,4,High
2180,2023-04-14,Basic,199,8.6,4,4,23,10,Yes,1,False,False,False,True,1,Low
2181,2024-01-16,Basic,199,7.1,0,4,36,13,No,0,False,False,False,True,1,Low
2182,2024-01-12,Basic,199,10.4,7,2,29,39,Yes,1,False,True,True,True,4,High
2183,2023-02-07,Basic,199,14.8,7,3,34,27,No,0,False,True,True,True,4,High
2184,2024-01-22,Premium,699,18.4,8,0,36,9,No,0,False,False,True,False,2,Medium
2185,2023-07-21,Standard,399,18.4,4,1,29,9,No,0,False,False,False,True,1,Low
2186,2023-05-17,Basic,199,7.3,3,0,25,2,No,0,False,False,False,False,0,Low
2187,2023-09-19,Basic,199,14.4,6,1,27,27,No,0,False,True,True,True,4,High
2188,2023-03-09,Basic,199,24.8,2,0,1,16,No,0,False,True,False,False,1,Low
2189,2024-11-16,Basic,199,22.9,2,5,30,31,Yes,1,False,True,False,True,2,Medium
2190,2024-07-15,Standard,399,15.6,5,3,22,16,No,0,False,True,True,True,4,High
2191,2024-08-26,Premium,699,16.0,5,4,22,9,No,0,False,False,True,True,3,Medium
2192,2024-05-09,Premium,699,20.3,3,1,18,52,Yes,1,False,True,False,True,2,Medium
2193,2023-02-22,Standard,399,23.5,4,3,22,46,No,0,False,True,False,True,2,Medium
2194,2023-08-17,Premium,699,20.1,4,0,20,52,Yes,1,False,True,False,False,1,Low
2195,2024-01-07,Basic,199,11.9,2,0,16,44,No,0,False,True,False,False,1,Low
2196,2024-09-30,Standard,399,10.8,5,2,26,5,Yes,1,False,False,True,True,3,Medium
2197,2023-06-07,Standard,399,19.5,0,3,5,25,No,0,False,True,False,True,2,Medium
2198,2024-05-13,Standard,399,24.5,5,2,31,7,Yes,1,False,False,True,True,3,Medium
2199,2023-09-07,Standard,399,14.9,6,3,26,54,Yes,1,False,True,True,True,4,High
2200,2023-04-14,Premium,699,8.7,5,4,11,24,No,0,False,True,True,True,4,High
2201,2023-04-05,Basic,199,20.0,0,1,6,34,No,0,False,True,False,True,2,Medium
2202,2023-10-26,Premium,699,24.8,0,3,10,11,Yes,1,False,False,False,True,1,Low
2203,2023-12-05,Standard,399,16.8,1,0,23,10,No,0,False,False,False,False,0,Low
2204,2023-07-16,Basic,199,24.9,1,0,3,39,Yes,1,False,True,False,False,1,Low
2205,2024-09-22,Basic,199,20.7,7,0,26,17,No,0,False,True,True,False,3,Medium
2206,2023-09-24,Premium,699,20.9,4,1,5,4,No,0,False,False,False,True,1,Low
2207,2023-12-13,Basic,199,2.9,3,5,33,18,Yes,1,True,True,False,True,5,High
2208,2023-10-28,Premium,699,17.5,7,2,11,60,Yes,1,False,True,True,True,4,High
2209,2023-09-04,Premium,699,10.7,3,2,26,42,Yes,1,False,True,False,True,2,Medium
2210,2023-05-01,Standard,399,17.7,0,0,10,3,No,0,False,False,False,False,0,Low
2211,2023-12-07,Basic,199,25.0,2,1,7,46,Yes,1,False,True,False,True,2,Medium
2212,2024-10-21,Premium,699,14.7,7,3,21,26,Yes,1,False,True,True,True,4,High
2213,2024-11-02,Premium,699,18.4,4,5,36,13,No,0,False,False,False,True,1,Low
2214,2023-09-16,Basic,199,4.3,3,2,24,4,Yes,1,False,False,False,True,1,Low
2215,2023-11-28,Standard,399,20.4,7,5,12,25,No,0,False,True,True,True,4,High
2216,2024-08-03,Standard,399,20.5,6,5,9,20,No,0,False,True,True,True,4,High
2217,2023-12-09,Premium,699,0.7,2,2,12,26,Yes,1,True,True,False,True,5,High
2218,2023-10-12,Basic,199,22.2,3,4,3,38,Yes,1,False,True,False,True,2,Medium
2219,2024-09-21,Basic,199,10.7,0,5,12,23,No,0,False,True,False,True,2,Medium
2220,2023-12-07,Standard,399,0.6,7,4,22,12,Yes,1,True,False,True,True,6,Critical
2221,2024-09-18,Premium,699,7.2,6,4,33,37,Yes,1,False,True,True,True,4,High
2222,2023-10-25,Basic,199,19.4,0,3,28,46,Yes,1,False,True,False,True,2,Medium
2223,2023-03-06,Premium,699,1.6,5,0,30,26,Yes,1,True,True,True,False,6,Critical
2224,2024-04-05,Standard,399,23.3,3,2,27,53,Yes,1,False,True,False,True,2,Medium
2225,2023-09-18,Standard,399,22.3,0,1,20,42,No,0,False,True,False,True,2,Medium
2226,2024-04-05,Standard,399,0.6,3,0,17,14,No,0,True,False,False,False,3,Medium
2227,2024-07-02,Basic,199,0.6,0,0,26,51,No,0,True,True,False,False,4,High
2228,2024-08-17,Premium,699,0.9,4,4,27,42,Yes,1,True,True,False,True,5,High
2229,2024-02-03,Basic,199,16.7,4,0,35,54,Yes,1,False,True,False,False,1,Low
2230,2023-12-03,Premium,699,4.8,3,0,22,43,Yes,1,False,True,False,False,1,Low
2231,2023-09-22,Premium,699,23.7,0,0,16,8,No,0,False,False,False,False,0,Low
2232,2023-06-17,Basic,199,17.0,6,1,19,57,Yes,1,False,True,True,True,4,High
2233,2024-10-16,Standard,399,19.2,4,2,7,34,Yes,1,False,True,False,True,2,Medium
2234,2023-10-04,Basic,199,24.6,1,0,5,15,Yes,1,False,True,False,False,1,Low
2235,2024-07-01,Basic,199,19.2,5,0,8,32,No,0,False,True,True,False,3,Medium
2236,2023-12-28,Standard,399,3.5,4,0,33,22,No,0,False,True,False,False,1,Low
2237,2024-09-27,Basic,199,20.3,8,2,25,46,Yes,1,False,True,True,True,4,High
2238,2024-07-01,Basic,199,4.5,5,1,5,33,No,0,False,True,True,True,4,High
2239,2024-03-18,Basic,199,24.8,5,0,31,21,No,0,False,True,True,False,3,Medium
2240,2024-10-14,Basic,199,19.5,6,1,33,10,Yes,1,False,False,True,True,3,Medium
2241,2024-05-21,Standard,399,24.4,3,5,5,59,No,0,False,True,False,True,2,Medium
2242,2024-04-08,Premium,699,10.0,5,1,30,57,Yes,1,False,True,True,True,4,High
2243,2023-12-13,Basic,199,14.5,0,5,1,59,Yes,1,False,True,False,True,2,Medium
2244,2024-08-31,Standard,399,24.3,7,0,1,8,No,0,False,False,True,False,2,Medium
2245,2024-07-18,Premium,699,19.3,2,3,36,31,Yes,1,False,True,False,True,2,Medium
2246,2024-07-03,Premium,699,3.4,0,5,22,20,Yes,1,False,True,False,True,2,Medium
2247,2023-05-21,Standard,399,1.5,1,0,19,60,Yes,1,True,True,False,False,4,High
2248,2023-03-18,Premium,699,20.5,2,2,17,21,No,0,False,True,False,True,2,Medium
2249,2023-01-27,Premium,699,2.3,4,5,24,19,Yes,1,True,True,False,True,5,High
2250,2024-09-05,Standard,399,5.0,1,1,21,59,No,0,False,True,False,True,2,Medium
2251,2023-07-07,Basic,199,3.3,4,2,24,20,No,0,False,True,False,True,2,Medium
2252,2024-07-17,Premium,699,14.8,1,1,14,3,No,0,False,False,False,True,1,Low
2253,2023-11-01,Premium,699,20.4,8,4,6,55,Yes,1,False,True,True,True,4,High
2254,2024-03-06,Premium,699,3.0,6,0,20,19,No,0,False,True,True,False,3,Medium
2255,2024-08-25,Basic,199,7.1,0,1,22,4,Yes,1,False,False,False,True,1,Low
2256,2024-07-08,Basic,199,22.3,0,3,7,51,Yes,1,False,True,False,True,2,Medium
2257,2023-07-09,Basic,199,4.4,8,1,17,5,Yes,1,False,False,True,True,3,Medium
2258,2023-05-10,Premium,699,16.0,0,3,7,13,No,0,False,False,False,True,1,Low
2259,2023-10-07,Basic,199,6.3,6,0,33,43,No,0,False,True,True,False,3,Medium
2260,2024-11-13,Premium,699,12.6,3,0,13,27,Yes,1,False,True,False,False,1,Low
2261,2024-08-27,Standard,399,20.7,4,2,13,8,Yes,1,False,False,False,True,1,Low
2262,2024-09-11,Standard,399,7.1,1,5,19,26,Yes,1,False,True,False,True,2,Medium
2263,2024-12-08,Standard,399,24.5,6,4,1,12,No,0,False,False,True,True,3,Medium
2264,2023-02-11,Basic,199,20.5,1,5,12,15,Yes,1,False,True,False,True,2,Medium
2265,2023-08-12,Basic,199,18.7,1,5,16,25,Yes,1,False,True,False,True,2,Medium
2266,2023-01-15,Standard,399,14.6,3,5,8,7,No,0,False,False,False,True,1,Low
2267,2023-05-07,Standard,399,8.9,7,1,7,9,No,0,False,False,True,True,3,Medium
2268,2024-03-30,Standard,399,24.4,6,5,21,33,Yes,1,False,True,True,True,4,High
2269,2024-11-12,Premium,699,21.5,2,1,13,24,No,0,False,True,False,True,2,Medium
2270,2024-03-19,Premium,699,12.5,4,3,16,3,Yes,1,False,False,False,True,1,Low
2271,2023-07-28,Standard,399,2.0,0,5,11,29,Yes,1,True,True,False,True,5,High
2272,2023-01-15,Standard,399,22.1,2,2,8,17,Yes,1,False,True,False,True,2,Medium
2273,2024-04-05,Standard,399,2.1,7,2,34,19,Yes,1,True,True,True,True,7,Critical
2274,2024-03-24,Basic,199,21.1,6,2,18,10,Yes,1,False,False,True,True,3,Medium
2275,2024-07-18,Basic,199,19.6,7,3,2,14,No,0,False,False,True,True,3,Medium
2276,2023-10-06,Premium,699,3.2,5,4,10,16,Yes,1,False,True,True,True,4,High
2277,2023-04-20,Premium,699,20.1,6,0,34,4,No,0,False,False,True,False,2,Medium
2278,2024-09-20,Basic,199,6.7,3,5,19,59,Yes,1,False,True,False,True,2,Medium
2279,2023-01-21,Premium,699,23.1,7,4,34,0,Yes,1,False,False,True,True,3,Medium
2280,2023-04-22,Standard,399,10.8,5,0,36,30,Yes,1,False,True,True,False,3,Medium
2281,2024-08-23,Premium,699,18.2,6,2,20,44,No,0,False,True,True,True,4,High
2282,2023-07-20,Basic,199,16.9,5,0,26,24,Yes,1,False,True,True,False,3,Medium
2283,2024-06-29,Basic,199,1.6,5,2,21,30,Yes,1,True,True,True,True,7,Critical
2284,2024-08-01,Standard,399,6.1,8,0,32,44,Yes,1,False,True,True,False,3,Medium
2285,2023-03-16,Basic,199,10.6,0,1,15,29,No,0,False,True,False,True,2,Medium
2286,2024-01-15,Basic,199,11.3,2,1,36,47,Yes,1,False,True,False,True,2,Medium
2287,2024-04-05,Basic,199,6.8,6,0,3,17,No,0,False,True,True,False,3,Medium
2288,2023-09-14,Basic,199,8.8,3,4,6,7,Yes,1,False,False,False,True,1,Low
2289,2024-07-08,Premium,699,18.8,3,0,35,30,No,0,False,True,False,False,1,Low
2290,2023-12-05,Basic,199,23.2,7,1,1,50,Yes,1,False,True,True,True,4,High
2291,2024-12-14,Basic,199,12.8,3,4,6,17,Yes,1,False,True,False,True,2,Medium
2292,2023-04-10,Standard,399,19.0,8,5,23,10,Yes,1,False,False,True,True,3,Medium
2293,2023-02-16,Premium,699,16.8,3,1,2,52,Yes,1,False,True,False,True,2,Medium
2294,2023-03-04,Premium,699,5.3,3,1,12,8,No,0,False,False,False,True,1,Low
2295,2023-07-29,Premium,699,6.0,2,0,29,7,No,0,False,False,False,False,0,Low
2296,2023-06-12,Standard,399,21.0,6,1,20,44,Yes,1,False,True,True,True,4,High
2297,2024-03-06,Standard,399,0.7,5,0,25,34,Yes,1,True,True,True,False,6,Critical
2298,2024-03-21,Basic,199,19.2,3,0,6,9,No,0,False,False,False,False,0,Low
2299,2024-06-27,Basic,199,7.0,8,5,11,35,No,0,False,True,True,True,4,High
2300,2023-08-09,Premium,699,22.2,2,4,22,34,No,0,False,True,False,True,2,Medium
2301,2023-08-08,Standard,399,4.7,7,2,28,20,Yes,1,False,True,True,True,4,High
2302,2023-04-04,Premium,699,5.3,4,3,2,49,Yes,1,False,True,False,True,2,Medium
2303,2024-06-30,Premium,699,20.0,2,0,8,14,No,0,False,False,False,False,0,Low
2304,2023-08-26,Basic,199,12.2,2,0,36,33,Yes,1,False,True,False,False,1,Low
2305,2023-09-05,Basic,199,22.7,8,4,16,34,No,0,False,True,True,True,4,High
2306,2023-12-07,Premium,699,2.5,8,4,36,5,Yes,1,True,False,True,True,6,Critical
2307,2023-07-30,Premium,699,20.8,0,3,9,31,No,0,False,True,False,True,2,Medium
2308,2023-03-15,Basic,199,17.6,1,4,15,9,No,0,False,False,False,True,1,Low
2309,2023-12-12,Standard,399,2.5,5,3,35,10,Yes,1,True,False,True,True,6,Critical
2310,2023-02-01,Basic,199,19.3,0,5,3,44,Yes,1,False,True,False,True,2,Medium
2311,2023-04-11,Basic,199,4.5,1,0,21,44,Yes,1,False,True,False,False,1,Low
2312,2023-01-27,Standard,399,16.4,0,5,35,47,No,0,False,True,False,True,2,Medium
2313,2024-05-31,Premium,699,24.7,5,3,10,43,Yes,1,False,True,True,True,4,High
2314,2023-06-01,Premium,699,18.9,4,1,19,5,No,0,False,False,False,True,1,Low
2315,2023-06-04,Premium,699,12.2,7,4,35,58,No,0,False,True,True,True,4,High
2316,2024-06-03,Basic,199,12.8,0,2,19,24,Yes,1,False,True,False,True,2,Medium
2317,2023-09-09,Standard,399,1.1,0,0,30,42,Yes,1,True,True,False,False,4,High
2318,2024-06-26,Standard,399,16.1,1,2,23,46,Yes,1,False,True,False,True,2,Medium
2319,2023-10-03,Basic,199,9.8,1,1,26,26,Yes,1,False,True,False,True,2,Medium
2320,2023-06-24,Premium,699,24.8,5,5,15,3,Yes,1,False,False,True,True,3,Medium
2321,2023-02-24,Premium,699,18.4,8,5,25,2,No,0,False,False,True,True,3,Medium
2322,2023-01-18,Standard,399,6.4,8,3,14,39,Yes,1,False,True,True,True,4,High
2323,2023-05-06,Premium,699,5.0,1,0,34,17,No,0,False,True,False,False,1,Low
2324,2023-01-06,Standard,399,21.0,1,4,17,58,Yes,1,False,True,False,True,2,Medium
2325,2023-09-12,Standard,399,24.1,2,4,17,60,Yes,1,False,True,False,True,2,Medium
2326,2023-10-02,Premium,699,9.8,3,4,13,41,Yes,1,False,True,False,True,2,Medium
2327,2023-10-30,Basic,199,17.0,2,5,10,25,No,0,False,True,False,True,2,Medium
2328,2023-09-06,Premium,699,13.3,4,3,11,19,Yes,1,False,True,False,True,2,Medium
2329,2023-09-15,Standard,399,9.5,8,3,9,13,Yes,1,False,False,True,True,3,Medium
2330,2024-02-04,Basic,199,21.9,6,2,30,60,No,0,False,True,True,True,4,High
2331,2023-07-11,Basic,199,23.7,5,2,23,55,No,0,False,True,True,True,4,High
2332,2023-10-28,Standard,399,18.2,5,2,15,34,Yes,1,False,True,True,True,4,High
2333,2023-10-14,Basic,199,16.9,7,3,2,19,Yes,1,False,True,True,True,4,High
2334,2023-08-20,Standard,399,14.6,8,4,33,58,No,0,False,True,True,True,4,High
2335,2023-10-10,Premium,699,9.5,8,5,7,32,Yes,1,False,True,True,True,4,High
2336,2023-10-24,Standard,399,11.9,0,5,9,44,Yes,1,False,True,False,True,2,Medium
2337,2023-08-02,Premium,699,24.8,4,1,4,13,No,0,False,False,False,True,1,Low
2338,2023-05-06,Standard,399,20.8,4,4,13,20,No,0,False,True,False,True,2,Medium
2339,2024-04-10,Standard,399,20.3,1,0,15,6,No,0,False,False,False,False,0,Low
2340,2023-07-23,Premium,699,18.2,1,4,30,3,No,0,False,False,False,True,1,Low
2341,2024-10-21,Basic,199,16.0,3,3,6,13,Yes,1,False,False,False,True,1,Low
2342,2023-03-27,Standard,399,1.5,6,0,15,46,Yes,1,True,True,True,False,6,Critical
2343,2024-05-27,Premium,699,12.7,5,3,33,6,Yes,1,False,False,True,True,3,Medium
2344,2023-08-02,Standard,399,18.1,8,0,36,0,No,0,False,False,True,False,2,Medium
2345,2024-09-03,Basic,199,14.9,5,3,2,7,No,0,False,False,True,True,3,Medium
2346,2024-05-24,Premium,699,6.5,6,2,1,30,Yes,1,False,True,True,True,4,High
2347,2023-01-04,Standard,399,20.7,1,5,19,58,Yes,1,False,True,False,True,2,Medium
2348,2023-11-15,Premium,699,10.1,5,1,14,56,Yes,1,False,True,True,True,4,High
2349,2023-04-22,Premium,699,20.3,8,5,5,49,Yes,1,False,True,True,True,4,High
2350,2023-01-28,Premium,699,6.0,6,4,19,30,Yes,1,False,True,True,True,4,High
2351,2023-06-11,Premium,699,19.0,6,1,9,10,No,0,False,False,True,True,3,Medium
2352,2024-03-04,Basic,199,4.1,3,3,33,17,Yes,1,False,True,False,True,2,Medium
2353,2023-10-29,Basic,199,6.8,0,5,6,47,No,0,False,True,False,True,2,Medium
2354,2023-12-12,Basic,199,13.6,0,2,34,40,Yes,1,False,True,False,True,2,Medium
2355,2024-06-15,Basic,199,23.4,6,3,32,50,Yes,1,False,True,True,True,4,High
2356,2023-02-13,Premium,699,3.4,2,3,7,49,Yes,1,False,True,False,True,2,Medium
2357,2024-09-14,Basic,199,13.2,3,2,4,24,Yes,1,False,True,False,True,2,Medium
2358,2023-08-06,Basic,199,10.0,7,0,2,20,No,0,False,True,True,False,3,Medium
2359,2024-03-16,Basic,199,19.3,4,2,12,22,Yes,1,False,True,False,True,2,Medium
2360,2024-03-10,Premium,699,5.0,1,3,36,40,No,0,False,True,False,True,2,Medium
2361,2023-02-11,Premium,699,15.7,8,2,10,18,No,0,False,True,True,True,4,High
2362,2024-04-03,Basic,199,7.9,8,0,16,50,No,0,False,True,True,False,3,Medium
2363,2024-06-25,Basic,199,7.8,7,5,22,58,Yes,1,False,True,True,True,4,High
2364,2023-05-08,Basic,199,1.6,3,5,27,23,Yes,1,True,True,False,True,5,High
2365,2023-02-18,Basic,199,16.8,7,5,7,44,Yes,1,False,True,True,True,4,High
2366,2023-01-17,Premium,699,24.8,1,2,24,18,No,0,False,True,False,True,2,Medium
2367,2024-08-09,Premium,699,24.8,2,3,29,48,Yes,1,False,True,False,True,2,Medium
2368,2024-10-19,Premium,699,19.3,6,5,27,18,No,0,False,True,True,True,4,High
2369,2024-01-10,Premium,699,2.7,8,2,30,9,Yes,1,True,False,True,True,6,Critical
2370,2023-10-29,Premium,699,16.1,3,1,25,21,No,0,False,True,False,True,2,Medium
2371,2023-07-09,Basic,199,22.2,3,1,33,56,Yes,1,False,True,False,True,2,Medium
2372,2023-02-26,Basic,199,19.6,6,3,19,36,Yes,1,False,True,True,True,4,High
